Date,temp,hum
2015-05-28 16:03,10.2,64.4
2015-05-28 16:04,10.2,65.4
2015-05-28 16:05,10.3,66.4
2015-05-28 16:06,10.3,67.3
2015-05-28 16:08,10.4,59.7
2015-05-28 16:09,10.3,54.5
2015-05-28 16:10,10.2,49.8
2015-05-28 16:11,9.9,46.0
2015-05-28 16:13,9.8,46.9
2015-05-28 16:14,9.7,48.2
2015-05-28 16:15,9.7,49.8
2015-05-28 16:16,9.7,51.9
2015-05-28 16:17,9.7,53.9
2015-05-28 16:18,9.7,55.3
