2014-11-23 22:26,21.5,59.9
2014-11-23 22:27,21.5,59.9
2014-11-23 22:28,21.5,59.8
2014-11-23 22:29,21.5,59.9
2014-11-23 22:30,21.5,59.9
2014-11-23 22:31,21.5,59.9
2014-11-23 22:32,21.5,59.8
2014-11-23 22:33,21.5,59.8
2014-11-23 22:34,21.5,59.9
2014-11-23 22:35,21.5,60.0
2014-11-23 22:36,21.5,60.0
2014-11-23 22:37,21.5,60.0
2014-11-23 22:38,,
2014-11-23 22:39,21.5,60.0
2014-11-23 22:40,21.5,60.0
2014-11-23 22:41,,
2014-11-23 22:42,21.5,60.0
2014-11-23 22:43,21.5,60.0
2014-11-23 22:45,21.5,59.9
2014-11-23 22:50,21.5,60.0
2014-11-23 22:56,21.6,59.9
2014-11-23 23:00,21.6,60.0
2014-11-23 23:05,21.4,59.5
2014-11-23 23:10,,
2014-11-23 23:15,21.1,60.0
2014-11-23 23:20,21.0,60.1
2014-11-23 23:25,20.8,59.9
2014-11-23 23:30,20.7,60.3
2014-11-23 23:35,20.6,60.3
2014-11-23 23:40,20.5,60.2
2014-11-23 23:45,,
2014-11-23 23:50,20.5,60.1
2014-11-23 23:55,20.5,59.8
2014-11-24 00:00,20.4,59.8
2014-11-24 00:05,,
2014-11-24 00:10,20.3,60.2
2014-11-24 00:15,,
2014-11-24 00:20,20.2,60.2
2014-11-24 00:25,20.1,60.3
2014-11-24 00:30,20.0,60.3
2014-11-24 00:35,20.0,60.3
2014-11-24 00:40,,
2014-11-24 00:45,20.0,60.3
2014-11-24 00:50,19.9,60.3
2014-11-24 00:55,19.9,60.4
2014-11-24 01:00,19.8,60.4
2014-11-24 01:05,19.8,60.3
2014-11-24 01:10,19.8,60.4
2014-11-24 01:15,19.7,60.4
2014-11-24 01:20,,
2014-11-24 01:25,19.7,60.4
2014-11-24 01:30,,
2014-11-24 01:35,,
2014-11-24 01:40,19.6,60.3
2014-11-24 01:45,19.6,60.2
2014-11-24 01:50,19.5,60.2
2014-11-24 01:55,19.5,60.2
2014-11-24 02:00,19.5,60.1
2014-11-24 02:05,,
2014-11-24 02:10,,
2014-11-24 02:15,19.4,60.2
2014-11-24 02:20,,
2014-11-24 02:25,,
2014-11-24 02:30,19.3,60.0
2014-11-24 02:35,,
2014-11-24 02:40,,
2014-11-24 02:45,19.2,60.0
2014-11-24 02:50,19.2,60.0
2014-11-24 02:55,19.2,59.9
2014-11-24 03:00,,
2014-11-24 03:05,19.2,59.8
2014-11-24 03:10,,
2014-11-24 03:15,19.1,59.8
2014-11-24 03:20,,
2014-11-24 03:25,,
2014-11-24 03:30,19.1,59.8
2014-11-24 03:35,,
2014-11-24 03:40,19.1,59.7
2014-11-24 03:45,19.0,59.7
2014-11-24 03:50,,
2014-11-24 03:55,,
2014-11-24 04:00,,
2014-11-24 04:05,19.0,59.4
2014-11-24 04:10,,
2014-11-24 04:15,,
2014-11-24 04:20,,
2014-11-24 04:25,18.9,59.4
2014-11-24 04:30,18.9,59.4
2014-11-24 04:35,18.9,59.4
2014-11-24 04:40,18.8,59.2
2014-11-24 04:45,18.9,59.4
2014-11-24 04:50,18.8,59.3
2014-11-24 04:55,18.9,59.4
2014-11-24 05:00,,
2014-11-24 05:05,,
2014-11-24 05:10,18.8,59.3
2014-11-24 05:15,,
2014-11-24 05:20,,
2014-11-24 05:25,18.8,59.5
2014-11-24 05:30,18.7,59.6
2014-11-24 05:35,18.7,59.5
2014-11-24 05:40,18.7,59.6
2014-11-24 05:45,,
2014-11-24 05:50,18.7,59.7
2014-11-24 05:55,,
2014-11-24 06:00,18.7,59.8
2014-11-24 06:05,18.7,59.8
2014-11-24 06:10,18.7,60.0
2014-11-24 06:15,18.7,60.0
2014-11-24 06:20,18.7,60.0
2014-11-24 06:25,,
2014-11-24 06:30,18.6,60.0
2014-11-24 06:35,,
2014-11-24 06:40,18.6,60.1
2014-11-24 06:45,18.6,60.2
2014-11-24 06:50,18.6,60.2
2014-11-24 06:55,18.6,60.3
2014-11-24 07:00,18.6,60.3
2014-11-24 07:05,18.6,60.3
2014-11-24 07:10,18.6,60.3
2014-11-24 07:15,18.6,60.4
2014-11-24 07:20,18.6,60.3
2014-11-24 07:25,18.6,60.4
2014-11-24 07:30,18.5,60.3
2014-11-24 07:35,18.6,60.3
2014-11-24 07:40,18.5,60.3
2014-11-24 07:45,18.5,60.3
2014-11-24 07:50,18.4,60.3
2014-11-24 07:55,18.4,60.3
2014-11-24 08:00,18.4,60.4
2014-11-24 08:05,,
2014-11-24 08:10,18.4,60.3
2014-11-24 08:15,18.4,60.2
2014-11-24 08:20,,
2014-11-24 08:25,18.4,60.3
2014-11-24 08:30,18.4,60.3
2014-11-24 08:35,,
2014-11-24 08:40,,
2014-11-24 08:45,18.4,60.3
2014-11-24 08:50,18.5,60.3
2014-11-24 08:55,,
2014-11-24 09:00,18.5,60.3
2014-11-24 09:05,18.5,60.3
2014-11-24 09:10,18.5,60.1
2014-11-24 09:15,,
2014-11-24 09:20,18.6,59.9
2014-11-24 09:25,18.6,60.0
2014-11-24 09:30,18.5,60.2
2014-11-24 09:35,18.5,60.3
2014-11-24 09:40,18.5,60.4
2014-11-24 09:45,,
2014-11-24 09:50,18.4,60.3
2014-11-24 09:55,18.4,60.5
2014-11-24 10:00,,
2014-11-24 10:05,18.4,60.5
2014-11-24 10:10,18.4,60.5
2014-11-24 10:15,18.4,60.4
2014-11-24 10:20,,
2014-11-24 10:25,18.4,60.5
2014-11-24 10:30,,
2014-11-24 10:35,18.4,60.9
2014-11-24 10:40,18.8,60.3
2014-11-24 10:45,19.1,60.3
2014-11-24 10:50,,
2014-11-24 10:55,19.6,59.6
2014-11-24 11:00,,
2014-11-24 11:05,,
2014-11-24 11:10,,
2014-11-24 11:15,,
2014-11-24 11:20,20.0,59.0
2014-11-24 11:25,,
2014-11-24 11:30,20.1,58.7
2014-11-24 11:35,20.1,58.6
2014-11-24 11:40,,
2014-11-24 11:45,,
2014-11-24 11:50,20.3,58.4
2014-11-24 11:55,20.3,58.3
2014-11-24 12:00,20.4,58.0
2014-11-24 12:05,20.4,57.9
2014-11-24 12:10,,
2014-11-24 12:15,20.5,57.7
2014-11-24 12:20,,
2014-11-24 12:25,20.7,57.4
2014-11-24 12:30,20.7,57.5
2014-11-24 12:35,20.6,57.6
2014-11-24 12:40,20.6,57.6
2014-11-24 12:45,20.6,57.6
2014-11-24 12:50,20.7,57.6
2014-11-24 12:55,20.7,57.6
2014-11-24 13:00,20.7,57.6
2014-11-24 13:05,20.7,57.6
2014-11-24 13:10,20.7,57.5
2014-11-24 13:15,20.7,57.4
2014-11-24 13:20,20.7,57.5
2014-11-24 13:25,20.7,57.5
2014-11-24 13:30,20.7,57.4
2014-11-24 13:35,20.7,57.4
2014-11-24 13:40,20.8,57.4
2014-11-24 13:45,20.7,57.3
2014-11-24 13:50,,
2014-11-24 13:55,,
2014-11-24 14:00,20.8,57.2
2014-11-24 14:05,20.8,57.0
2014-11-24 14:10,,
2014-11-24 14:15,20.8,57.0
2014-11-24 14:20,20.9,57.0
2014-11-24 14:25,,
2014-11-24 14:30,20.9,57.0
2014-11-24 14:35,20.9,57.0
2014-11-24 14:40,20.9,56.8
2014-11-24 14:45,,
2014-11-24 14:50,20.9,56.8
2014-11-24 14:55,20.9,56.8
2014-11-24 15:00,,
2014-11-24 15:05,21.0,56.6
2014-11-24 15:10,,
2014-11-24 15:15,21.0,56.4
2014-11-24 15:20,21.0,56.4
2014-11-24 15:25,,
2014-11-24 15:30,21.0,56.9
2014-11-24 15:35,20.9,57.2
2014-11-24 15:40,20.9,57.3
2014-11-24 15:45,20.9,57.4
2014-11-24 15:50,21.1,56.8
2014-11-24 15:55,21.2,56.8
2014-11-24 16:00,21.0,57.2
2014-11-24 16:05,21.0,57.4
2014-11-24 16:10,21.0,57.2
2014-11-24 16:15,21.0,57.4
2014-11-24 16:20,,
2014-11-24 16:25,20.9,57.4
2014-11-24 16:30,20.9,57.6
2014-11-24 16:35,20.9,57.2
2014-11-24 16:40,20.9,57.2
2014-11-24 16:45,20.9,57.2
2014-11-24 16:50,,
2014-11-24 16:55,20.9,57.1
2014-11-24 17:00,21.0,56.8
2014-11-24 17:05,,
2014-11-24 17:10,21.0,56.8
2014-11-24 17:15,20.9,56.8
2014-11-24 17:20,21.0,56.5
2014-11-24 17:25,21.1,56.5
2014-11-24 17:30,,
2014-11-24 17:35,21.1,56.7
2014-11-24 17:40,,
2014-11-24 17:45,20.5,52.5
2014-11-24 17:50,,
2014-11-24 17:55,,
2014-11-24 18:00,21.3,54.4
2014-11-24 18:05,21.3,54.5
2014-11-24 18:10,21.4,54.6
2014-11-24 18:15,21.4,54.9
2014-11-24 18:20,21.4,55.0
2014-11-24 18:25,21.2,55.6
2014-11-24 18:30,20.3,55.8
2014-11-24 18:35,20.8,55.3
2014-11-24 18:40,20.9,55.3
2014-11-24 18:45,20.9,55.3
2014-11-24 18:50,20.9,55.5
2014-11-24 18:55,,
2014-11-24 19:00,,
2014-11-24 19:05,20.6,52.0
2014-11-24 19:10,20.7,52.2
2014-11-24 19:15,20.9,52.5
2014-11-24 19:20,21.1,52.0
2014-11-24 19:25,,
2014-11-24 19:30,21.1,52.8
2014-11-24 19:35,21.1,53.0
2014-11-24 19:40,21.1,53.2
2014-11-24 19:45,,
2014-11-24 19:50,,
2014-11-24 19:55,,
2014-11-24 20:00,21.1,54.1
2014-11-24 20:05,21.1,54.7
2014-11-24 20:10,21.0,54.8
2014-11-24 20:15,,
2014-11-24 20:20,21.0,55.5
2014-11-24 20:25,21.4,54.6
2014-11-24 20:30,21.6,54.4
2014-11-24 20:35,21.7,54.5
2014-11-24 20:40,,
2014-11-24 20:45,21.8,54.8
2014-11-24 20:50,21.8,55.0
2014-11-24 20:55,21.8,55.2
2014-11-24 21:00,21.7,55.3
2014-11-24 21:05,,
2014-11-24 21:10,21.3,56.0
2014-11-24 21:15,21.4,55.5
2014-11-24 21:20,,
2014-11-24 21:25,,
2014-11-24 21:30,21.8,55.6
2014-11-24 21:35,21.8,55.6
2014-11-24 21:40,21.9,55.7
2014-11-24 21:45,21.7,56.4
2014-11-24 21:50,21.7,56.2
2014-11-24 21:55,,
2014-11-24 22:00,21.6,56.5
2014-11-24 22:05,21.5,56.6
2014-11-24 22:10,21.5,56.8
2014-11-24 22:15,21.6,57.1
2014-11-24 22:20,21.8,56.2
2014-11-24 22:25,21.8,56.4
2014-11-24 22:30,,
2014-11-24 22:35,22.0,56.2
2014-11-24 22:40,,
2014-11-24 22:45,,
2014-11-24 22:50,22.1,56.5
2014-11-24 22:55,,
2014-11-24 23:00,22.1,56.7
2014-11-24 23:05,21.8,56.9
2014-11-24 23:10,21.6,57.4
2014-11-24 23:15,21.5,57.6
2014-11-24 23:20,21.4,57.6
2014-11-24 23:25,,
2014-11-24 23:30,21.1,58.3
2014-11-24 23:35,21.0,58.5
2014-11-24 23:40,20.9,58.6
2014-11-24 23:45,20.8,58.8
2014-11-24 23:50,20.8,58.9
2014-11-24 23:55,20.7,59.0
2014-11-25 00:00,20.6,59.2
2014-11-25 00:05,,
2014-11-25 00:10,20.5,59.3
2014-11-25 00:15,20.4,59.1
2014-11-25 00:20,20.4,59.2
2014-11-25 00:25,20.4,59.2
2014-11-25 00:30,,
2014-11-25 00:35,20.3,59.3
2014-11-25 00:40,20.3,59.3
